ticket,site,row,section,url,distinctPricesCount,maxTimestampmillis
seatgeek-MAeIB5BZ3x5,seatgeek,X,314,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=MAeIB5BZ3x5,3,1662036268783
stubhub-5426191136,stubhub,W,324,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5426191136,1,1662036268783
stubhub-5474759485,stubhub,G,132,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474759485,1,1662036268783
vividseats-VB5479634346,vividseats,K,331,https://www.vividseats.com//production/3727337?showDetails=VB5479634346&qty=1,1,1662036268783
seatgeek-agktEajPAp5,seatgeek,H,61,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=agktEajPAp5,3,1662036268783
vividseats-VB5734527480,vividseats,J,120,https://www.vividseats.com//production/3727337?showDetails=VB5734527480&qty=1,1,1662036268783
vividseats-VB5740763950,vividseats,O,313,https://www.vividseats.com//production/3727337?showDetails=VB5740763950&qty=1,1,1662036268783
seatgeek-dNgUZXZ4pjV,seatgeek,E,323,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=dNgUZXZ4pjV,3,1662034400198
vividseats-VB5734488354,vividseats,U,318,https://www.vividseats.com//production/3727337?showDetails=VB5734488354&qty=1,1,1662036268783
vividseats-VB5724947753,vividseats,D,128,https://www.vividseats.com//production/3727337?showDetails=VB5724947753&qty=1,1,1662036268783
seatgeek-g48UG3Gd6jJ,seatgeek,L,322,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=g48UG3Gd6jJ,3,1662036268783
stubhub-5405131605,stubhub,J,332,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5405131605,1,1662036268783
vividseats-VB5734559009,vividseats,T,309,https://www.vividseats.com//production/3727337?showDetails=VB5734559009&qty=1,1,1662036268783
seatgeek-3q7fvlJYVea,seatgeek,C,119,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=3q7fvlJYVea,3,1662036268783
stubhub-5474105266,stubhub,E,54,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474105266,1,1662036268783
vividseats-VB5740700789,vividseats,C,322,https://www.vividseats.com//production/3727337?showDetails=VB5740700789&qty=1,1,1662036268783
seatgeek-lxVsqEqGj89,seatgeek,G,65,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=lxVsqEqGj89,3,1662036268783
stubhub-5328694482,stubhub,A,123,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5328694482,1,1662036268783
vividseats-VB5740841384,vividseats,D,305,https://www.vividseats.com//production/3727337?showDetails=VB5740841384&qty=1,1,1662036268783
stubhub-5478031528,stubhub,O,323,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5478031528,1,1662035957730
stubhub-5477354764,stubhub,,20,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5477354764,1,1662036268783
vividseats-VB5734582081,vividseats,G,319,https://www.vividseats.com//production/3727337?showDetails=VB5734582081&qty=1,1,1662036268783
seatgeek-2v0clb2XYq5,seatgeek,G,332,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=2v0clb2XYq5,3,1662036268783
seatgeek-3q7fvl9vVLa,seatgeek,F,127,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=3q7fvl9vVLa,3,1662036268783
seatgeek-KezcrJgzR8L,seatgeek,A,127,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=KezcrJgzR8L,3,1662036268783
vividseats-VB5740949862,vividseats,O,303,https://www.vividseats.com//production/3727337?showDetails=VB5740949862&qty=1,1,1662036268783
stubhub-5371189188,stubhub,W,334,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5371189188,1,1662036268783
stubhub-5474104137,stubhub,G,20,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474104137,1,1662036268783
vividseats-VB5740945809,vividseats,C,101,https://www.vividseats.com//production/3727337?showDetails=VB5740945809&qty=1,1,1662036268783
vividseats-VB5660376967,vividseats,N,319,https://www.vividseats.com//production/3727337?showDetails=VB5660376967&qty=1,1,1662036268783
stubhub-5472494269,stubhub,P,333,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5472494269,1,1662036268783
seatgeek-MAeIBM02JvV,seatgeek,B,121,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=MAeIBM02JvV,3,1662036268783
seatgeek-9P2cxr6epNo,seatgeek,U,330,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=9P2cxr6epNo,3,1662036268783
vividseats-VB5660376185,vividseats,N,303,https://www.vividseats.com//production/3727337?showDetails=VB5660376185&qty=1,1,1662036268783
stubhub-5478020344,stubhub,N,133,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5478020344,1,1662036268783
stubhub-5379672572,stubhub,P,313,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5379672572,1,1662036268783
vividseats-VB5554850787,vividseats,H,118,https://www.vividseats.com//production/3727337?showDetails=VB5554850787&qty=1,1,1662036268783
vividseats-VB5653140932,vividseats,U,324,https://www.vividseats.com//production/3727337?showDetails=VB5653140932&qty=1,1,1662036268783
vividseats-VB5739701031,vividseats,M,107,https://www.vividseats.com//production/3727337?showDetails=VB5739701031&qty=1,1,1662036268783
vividseats-VB5369465650,vividseats,E,327,https://www.vividseats.com//production/3727337?showDetails=VB5369465650&qty=1,1,1662036268783
seatgeek-JABI525AVKd,seatgeek,A,136,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=JABI525AVKd,3,1662036268783
seatgeek-6mOhKp8l7Rx,seatgeek,O,333,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=6mOhKp8l7Rx,3,1662036268783
stubhub-5475389554,stubhub,F,128,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5475389554,1,1662036268783
vividseats-VB5740763924,vividseats,N,314,https://www.vividseats.com//production/3727337?showDetails=VB5740763924&qty=1,1,1662036268783
stubhub-5282126289,stubhub,G,65,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5282126289,1,1662036268783
seatgeek-3q7fvlDEJjz,seatgeek,L,121,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=3q7fvlDEJjz,3,1662036268783
seatgeek-4vXcGkmJL7L,seatgeek,E,128,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=4vXcGkmJL7L,3,1662036268783
stubhub-5474249160,stubhub,K,128,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474249160,1,1662036268783
stubhub-5463648186,stubhub,,103,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5463648186,1,1662036268783
stubhub-5477751552,stubhub,J,118,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5477751552,1,1662036268783
stubhub--5445436396,stubhub,E,104,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=-5445436396,1,1662035649492
seatgeek-2v0clPl7MZN,seatgeek,N,104,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=2v0clPl7MZN,3,1662036268783
stubhub-5351387545,stubhub,J,336,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5351387545,1,1662036268783
vividseats-VB5560836720,vividseats,E,330,https://www.vividseats.com//production/3727337?showDetails=VB5560836720&qty=1,1,1662036268783
vividseats-VB5560836737,vividseats,C,332,https://www.vividseats.com//production/3727337?showDetails=VB5560836737&qty=1,1,1662036268783
vividseats-VB5661743886,vividseats,W,328,https://www.vividseats.com//production/3727337?showDetails=VB5661743886&qty=1,1,1662036268783
vividseats-VB5738700116,vividseats,M,330,https://www.vividseats.com//production/3727337?showDetails=VB5738700116&qty=1,1,1662036268783
vividseats-VB5742372164,vividseats,N,133,https://www.vividseats.com//production/3727337?showDetails=VB5742372164&qty=1,1,1662036268783
seatgeek-9P2cxrx88np,seatgeek,G,135,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=9P2cxrx88np,3,1662036268783
seatgeek-dNgUZqwN7Ax,seatgeek,G,323,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=dNgUZqwN7Ax,3,1662036268783
stubhub-5466588472,stubhub,,136,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5466588472,1,1662036268783
vividseats-VB5736436624,vividseats,K,317,https://www.vividseats.com//production/3727337?showDetails=VB5736436624&qty=1,1,1662036268783
seatgeek-YgJtqPMp9nw,seatgeek,P,335,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=YgJtqPMp9nw,3,1662036268783
vividseats-VB5738636294,vividseats,C,113,https://www.vividseats.com//production/3727337?showDetails=VB5738636294&qty=1,1,1662036268783
seatgeek-05VTRJdn6Gd,seatgeek,L,323,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=05VTRJdn6Gd,3,1662036268783
seatgeek-dNgUZXVndPa,seatgeek,C,315,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=dNgUZXVndPa,3,1662036268783
seatgeek-JABI525qARz,seatgeek,L,302,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=JABI525qARz,3,1662036268783
seatgeek-V4KUmNm0qmj,seatgeek,G,20,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=V4KUmNm0qmj,3,1662036268783
seatgeek-b4wURPdqYrJ,seatgeek,F,105,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=b4wURPdqYrJ,3,1662036268783
seatgeek-Zm9h6Rbej8G,seatgeek,A,320,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=Zm9h6Rbej8G,3,1662036268783
seatgeek-mxAsLmpYEJn,seatgeek,K,304,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=mxAsLmpYEJn,3,1662036268783
stubhub-5473755691,stubhub,Y,332,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5473755691,2,1662036268783
vividseats-VB5738698317,vividseats,L,305,https://www.vividseats.com//production/3727337?showDetails=VB5738698317&qty=1,1,1662036268783
seatgeek-nx0swDeKNjD,seatgeek,C,332,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=nx0swDeKNjD,3,1662036268783
stubhub-5170091322,stubhub,K,116,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5170091322,1,1662036268783
vividseats-VB5653140938,vividseats,R,326,https://www.vividseats.com//production/3727337?showDetails=VB5653140938&qty=1,1,1662036268783
seatgeek-kYetLYXoVMe,seatgeek,B,136,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=kYetLYXoVMe,3,1662036268783
vividseats-VB5732954317,vividseats,M,303,https://www.vividseats.com//production/3727337?showDetails=VB5732954317&qty=1,1,1662036268783
seatgeek-LbviXwXkwA4,seatgeek,L,323,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=LbviXwXkwA4,3,1662036268783
seatgeek-g48UG3XgAPG,seatgeek,M,303,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=g48UG3XgAPG,3,1662036268783
vividseats-VB5734720986,vividseats,O,329,https://www.vividseats.com//production/3727337?showDetails=VB5734720986&qty=1,1,1662036268783
seatgeek-agktE6kg70x,seatgeek,E,337,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=agktE6kg70x,3,1662036268783
seatgeek-05VTRLGeE0k,seatgeek,J,303,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=05VTRLGeE0k,3,1662036268783
stubhub-5423418519,stubhub,L,337,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5423418519,1,1662036268783
vividseats-VB5371081555,vividseats,K,332,https://www.vividseats.com//production/3727337?showDetails=VB5371081555&qty=1,1,1662036268783
stubhub-5477182137,stubhub,F,339,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5477182137,1,1662036268783
vividseats-VB5740763978,vividseats,C,53,https://www.vividseats.com//production/3727337?showDetails=VB5740763978&qty=1,1,1662036268783
seatgeek-rVOH8de06oY,seatgeek,N,108,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=rVOH8de06oY,3,1662036268783
stubhub-5474466019,stubhub,E,122,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474466019,1,1662036268783
stubhub-5449124675,stubhub,O,313,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5449124675,1,1662036268783
stubhub-5475053570,stubhub,K,130,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5475053570,1,1662036268783
seatgeek-5Ejuqgqn6mg,seatgeek,J,118,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=5Ejuqgqn6mg,3,1662036268783
seatgeek-LbviXwvwe7j,seatgeek,V,320,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=LbviXwvwe7j,3,1662036268783
stubhub-5328691930,stubhub,L,335,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5328691930,1,1662036268783
stubhub-5477182227,stubhub,F,303,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5477182227,1,1662036268783
stubhub-5474104567,stubhub,N,108,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474104567,1,1662036268783
stubhub-5474600626,stubhub,D,320,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474600626,1,1662036268783
vividseats-VB5734718244,vividseats,N,107,https://www.vividseats.com//production/3727337?showDetails=VB5734718244&qty=1,1,1662036268783
stubhub-5426251216,stubhub,U,324,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5426251216,1,1662036268783
vividseats-VB5732995265,vividseats,F,306,https://www.vividseats.com//production/3727337?showDetails=VB5732995265&qty=1,1,1662036268783
vividseats-VB5735158080,vividseats,E,4,https://www.vividseats.com//production/3727337?showDetails=VB5735158080&qty=1,1,1662036268783
vividseats-VB5407972462,vividseats,C,130,https://www.vividseats.com//production/3727337?showDetails=VB5407972462&qty=1,1,1662036268783
seatgeek-w3JsqZLR3ve,seatgeek,N,313,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=w3JsqZLR3ve,3,1662036268783
seatgeek-rVOH8d8B5eL,seatgeek,P,319,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=rVOH8d8B5eL,3,1662036268783
seatgeek-YgJtqPVmEqz,seatgeek,G,324,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=YgJtqPVmEqz,3,1662036268783
seatgeek-2v0clbjqevY,seatgeek,J,332,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=2v0clbjqevY,3,1662036268783
seatgeek-qVjH7owvAYX,seatgeek,F,115,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=qVjH7owvAYX,3,1662036268783
seatgeek-eeac54ebow3,seatgeek,M,135,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=eeac54ebow3,4,1662036268783
stubhub-5477361558,stubhub,,109,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5477361558,1,1662036268783
stubhub-5474052791,stubhub,D,18,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474052791,1,1662036268783
vividseats-VB5655592895,vividseats,O,313,https://www.vividseats.com//production/3727337?showDetails=VB5655592895&qty=1,1,1662036268783
stubhub-5334891116,stubhub,E,327,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5334891116,1,1662036268783
seatgeek-V4KUm5J6vG2,seatgeek,X,313,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=V4KUm5J6vG2,4,1662036268783
vividseats-VB5734514655,vividseats,K,302,https://www.vividseats.com//production/3727337?showDetails=VB5734514655&qty=1,1,1662035957730
seatgeek-4vXcG7GYBqz,seatgeek,A,114,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=4vXcG7GYBqz,3,1662036268783
vividseats-VB5734625695,vividseats,F,115,https://www.vividseats.com//production/3727337?showDetails=VB5734625695&qty=1,1,1662036268783
vividseats-VB5718481424,vividseats,G,121,https://www.vividseats.com//production/3727337?showDetails=VB5718481424&qty=1,1,1662036268783
vividseats-VB5407972463,vividseats,B,136,https://www.vividseats.com//production/3727337?showDetails=VB5407972463&qty=1,1,1662036268783
stubhub-5464991341,stubhub,E,128,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5464991341,1,1662036268783
stubhub-5477362124,stubhub,,114,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5477362124,1,1662036268783
seatgeek-GAaIOgjlorl,seatgeek,L,325,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=GAaIOgjlorl,3,1662036268783
stubhub-5463402979,stubhub,M,117,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5463402979,1,1662036268783
seatgeek-05VTRLG0aZq,seatgeek,F,104,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=05VTRLG0aZq,3,1662034400198
vividseats-VB4925844660,vividseats,Q,332,https://www.vividseats.com//production/3727337?showDetails=VB4925844660&qty=1,1,1662036268783
