ticket,site,row,section,title,note,url,distinctPricesCount,maxTimestampmillis
vividseats-VB5771972107,vividseats,G,335,Promenade 335,,https://www.vividseats.com//production/3736730?showDetails=VB5771972107&qty=1,1,1662861991314
vividseats-VB5773092902,vividseats,N,320,Promenade 320,,https://www.vividseats.com//production/3736730?showDetails=VB5773092902&qty=1,1,1662863508793
vividseats-VB5774043715,vividseats,G,116,Loge 116,,https://www.vividseats.com//production/3736730?showDetails=VB5774043715&qty=1,1,1662909017574
vividseats-VB5774240860,vividseats,G,19,Courtside 19,,https://www.vividseats.com//production/3736730?showDetails=VB5774240860&qty=1,1,1662908585357
stubhub-5500246723,stubhub,H,55,Courtside,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5500246723,4,1662916838282
seatgeek-4vXcGkYP4AA,seatgeek,B,336,Section 336 Row B,Section 336 Row B,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=4vXcGkYP4AA,12,1662919077109
vividseats-VB5774453823,vividseats,M,307,Promenade 307,,https://www.vividseats.com//production/3736730?showDetails=VB5774453823&qty=1,3,1662915540540
vividseats-VB5771505496,vividseats,E,130,Loge 130,,https://www.vividseats.com//production/3736730?showDetails=VB5771505496&qty=1,3,1662909017574
stubhub-5501856152,stubhub,J,27,Courtside,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5501856152,7,1662912041342
vividseats-VB5773090159,vividseats,H,127,Loge 127,,https://www.vividseats.com//production/3736730?showDetails=VB5773090159&qty=1,1,1662863508793
vividseats-VB5772140236,vividseats,P,329,Promenade 329,,https://www.vividseats.com//production/3736730?showDetails=VB5772140236&qty=1,1,1662861991314
seatgeek-DdwHzL7zDmM,seatgeek,J,133,Section 133 Row J,Section 133 Row J,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=DdwHzL7zDmM,4,1662921998582
seatgeek-8lKt3z3Zdg9,seatgeek,J,301,Section 301 Row J,Section 301 Row J,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=8lKt3z3Zdg9,3,1662861991314
vividseats-VB5772247281,vividseats,J,123,Loge 123,,https://www.vividseats.com//production/3736730?showDetails=VB5772247281&qty=1,1,1662863508793
stubhub-5502753719,stubhub,J,116,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5502753719,1,1662908585357
vividseats-VB5772261194,vividseats,H,321,Promenade 321,,https://www.vividseats.com//production/3736730?showDetails=VB5772261194&qty=1,3,1662863508793
vividseats-VB5769549217,vividseats,N,131,Loge 131,,https://www.vividseats.com//production/3736730?showDetails=VB5769549217&qty=1,1,1662909017574
stubhub-5502703334,stubhub,G,116,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5502703334,1,1662908585357
seatgeek-Zm9h6K67q0X,seatgeek,O,306,Section 306 Row O,Section 306 Row O,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=Zm9h6K67q0X,3,1662861991314
seatgeek-b4wURPZzeN2,seatgeek,B,58,Section 58 Row B,Section 58 Row B,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=b4wURPZzeN2,14,1662921998582
vividseats-VB5773093478,vividseats,C,301,Promenade 301,,https://www.vividseats.com//production/3736730?showDetails=VB5773093478&qty=1,1,1662863508793
seatgeek-EroUbdXP4ma,seatgeek,Q,313,Section 313 Row Q,Section 313 Row Q,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=EroUbdXP4ma,3,1662861991314
vividseats-VB5773091575,vividseats,U,317,Promenade 317,,https://www.vividseats.com//production/3736730?showDetails=VB5773091575&qty=1,1,1662863508793
vividseats-VB5774759731,vividseats,J,133,Loge 133,,https://www.vividseats.com//production/3736730?showDetails=VB5774759731&qty=1,2,1662921998582
vividseats-VB5769549590,vividseats,B,320,Promenade 320,,https://www.vividseats.com//production/3736730?showDetails=VB5769549590&qty=1,1,1662902168881
seatgeek-dNgUZXg9xK6,seatgeek,N,334,Section 334 Row N,Section 334 Row N,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=dNgUZXg9xK6,3,1662861991314
seatgeek-g48UG3rBl57,seatgeek,E,121,Section 121 Row E,Section 121 Row E,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=g48UG3rBl57,3,1662861991314
seatgeek-3q7fv0Yqma7,seatgeek,U,308,Section 308 Row U,Section 308 Row U,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=3q7fv0Yqma7,1,1662912041342
vividseats-VB5773732835,vividseats,M,123,Loge 123,,https://www.vividseats.com//production/3736730?showDetails=VB5773732835&qty=1,1,1662909017574
seatgeek-lxVsqEdk7eK,seatgeek,S,319,Section 319 Row S,Section 319 Row S,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=lxVsqEdk7eK,3,1662861991314
seatgeek-KezcrGw57Pr,seatgeek,G,6,Section 6 Row G,Section 6 Row G,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=KezcrGw57Pr,1,1662909449500
vividseats-VB5772060680,vividseats,W,307,Promenade 307,,https://www.vividseats.com//production/3736730?showDetails=VB5772060680&qty=1,1,1662861991314
seatgeek-8lKt3z6e6b9,seatgeek,N,320,Section 320 Row N,Section 320 Row N,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=8lKt3z6e6b9,6,1662912041342
seatgeek-JABI523EJ6n,seatgeek,F,325,Section 325 Row F,Section 325 Row F,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=JABI523EJ6n,15,1662916838282
seatgeek-8lKt3z0nMB9,seatgeek,K,130,Section 130 Row K,Section 130 Row K,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=8lKt3z0nMB9,14,1662920603435
vividseats-VB5773090040,vividseats,W,309,Promenade 309,,https://www.vividseats.com//production/3736730?showDetails=VB5773090040&qty=1,1,1662863508793
vividseats-VB5769549260,vividseats,G,17,Courtside 17,,https://www.vividseats.com//production/3736730?showDetails=VB5769549260&qty=1,1,1662863508793
vividseats-VB5771423929,vividseats,G,116,Loge 116,,https://www.vividseats.com//production/3736730?showDetails=VB5771423929&qty=1,1,1662863508793
vividseats-VB5773090125,vividseats,D,105,Loge 105,,https://www.vividseats.com//production/3736730?showDetails=VB5773090125&qty=1,1,1662863508793
vividseats-VB5773093341,vividseats,Y,307,Promenade 307,,https://www.vividseats.com//production/3736730?showDetails=VB5773093341&qty=1,1,1662863508793
vividseats-VB5773091690,vividseats,N,309,Promenade 309,,https://www.vividseats.com//production/3736730?showDetails=VB5773091690&qty=1,1,1662863508793
vividseats-VB5773200553,vividseats,L,104,Loge 104,,https://www.vividseats.com//production/3736730?showDetails=VB5773200553&qty=1,1,1662909017574
vividseats-VB5772097552,vividseats,O,308,Promenade 308,,https://www.vividseats.com//production/3736730?showDetails=VB5772097552&qty=1,1,1662861991314
seatgeek-dNgUZXgJRwK,seatgeek,E,35,Section 35 Row E,Section 35 Row E,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=dNgUZXgJRwK,3,1662863508793
vividseats-VB5773176499,vividseats,F,127,Loge 127,,https://www.vividseats.com//production/3736730?showDetails=VB5773176499&qty=1,2,1662909017574
seatgeek-X03tO0Kz4dJ,seatgeek,M,309,Section 309 Row M,Section 309 Row M,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=X03tO0Kz4dJ,3,1662863508793
seatgeek-w3Jsqrep3w6,seatgeek,Y,333,Section 333 Row Y,Section 333 Row Y,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=w3Jsqrep3w6,3,1662863508793
seatgeek-7KnteDe4bdA,seatgeek,Y,324,Section 324 Row Y,Section 324 Row Y,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=7KnteDe4bdA,3,1662863508793
seatgeek-qVjH7od0p7O,seatgeek,F,103,Section 103 Row F,Section 103 Row F,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=qVjH7od0p7O,2,1662902168881
seatgeek-X03tO0KnKrA,seatgeek,V,326,Section 326 Row V,Section 326 Row V,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=X03tO0KnKrA,3,1662861991314
vividseats-VB5769549258,vividseats,L,311,Promenade 311,,https://www.vividseats.com//production/3736730?showDetails=VB5769549258&qty=1,1,1662861991314
vividseats-VB5773091560,vividseats,R,330,Promenade 330,,https://www.vividseats.com//production/3736730?showDetails=VB5773091560&qty=1,1,1662863508793
stubhub-5500246641,stubhub,C,109,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5500246641,3,1662909881449
vividseats-VB5773091510,vividseats,U,314,Promenade 314,,https://www.vividseats.com//production/3736730?showDetails=VB5773091510&qty=1,1,1662863508793
vividseats-VB5769943459,vividseats,T,313,Promenade 313,,https://www.vividseats.com//production/3736730?showDetails=VB5769943459&qty=1,2,1662900872433
seatgeek-lxVsqEvm8dn,seatgeek,M,135,Section 135 Row M,Section 135 Row M,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=lxVsqEvm8dn,19,1662921998582
stubhub-5503079102,stubhub,V,336,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5503079102,1,1662920603435
stubhub-5501924178,stubhub,E,35,Courtside,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5501924178,1,1662863508793
vividseats-VB5771959017,vividseats,K,118,Loge 118,,https://www.vividseats.com//production/3736730?showDetails=VB5771959017&qty=1,1,1662861991314
vividseats-VB5773092492,vividseats,C,306,Promenade 306,,https://www.vividseats.com//production/3736730?showDetails=VB5773092492&qty=1,1,1662863508793
vividseats-VB5771962973,vividseats,S,311,Promenade 311,,https://www.vividseats.com//production/3736730?showDetails=VB5771962973&qty=1,1,1662861991314
vividseats-VB5772148730,vividseats,C,322,Promenade 322,,https://www.vividseats.com//production/3736730?showDetails=VB5772148730&qty=1,1,1662861991314
vividseats-VB5773093021,vividseats,S,320,Promenade 320,,https://www.vividseats.com//production/3736730?showDetails=VB5773093021&qty=1,1,1662863508793
seatgeek-b4wURPaLdbo,seatgeek,B,320,Section 320 Row B,Section 320 Row B,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=b4wURPaLdbo,10,1662921998582
stubhub-5503065315,stubhub,O,304,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5503065315,1,1662920603435
stubhub-5492904016,stubhub,C,106,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5492904016,2,1662911608655
stubhub-5489708203,stubhub,B,127,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5489708203,6,1662921037695
vividseats-VB5772956956,vividseats,B,117,Loge 117,,https://www.vividseats.com//production/3736730?showDetails=VB5772956956&qty=1,1,1662909017574
stubhub-5501285092,stubhub,E,130,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5501285092,3,1662908585357
stubhub-5497557067,stubhub,N,122,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5497557067,5,1662911608655
seatgeek-dNgUZXgkObK,seatgeek,M,325,Section 325 Row M,Section 325 Row M,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=dNgUZXgkObK,3,1662861991314
vividseats-VB5772106629,vividseats,D,134,Loge 134,,https://www.vividseats.com//production/3736730?showDetails=VB5772106629&qty=1,1,1662861991314
stubhub-5497817356,stubhub,C,321,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5497817356,3,1662863508793
vividseats-VB5772063688,vividseats,X,314,Promenade 314,,https://www.vividseats.com//production/3736730?showDetails=VB5772063688&qty=1,1,1662861991314
vividseats-VB5773092868,vividseats,P,313,Promenade 313,,https://www.vividseats.com//production/3736730?showDetails=VB5773092868&qty=1,1,1662863508793
vividseats-VB5773091638,vividseats,U,313,Promenade 313,,https://www.vividseats.com//production/3736730?showDetails=VB5773091638&qty=1,1,1662863508793
seatgeek-5EjuqgZpmaA,seatgeek,P,330,Section 330 Row P,Section 330 Row P,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=5EjuqgZpmaA,1,1662863508793
stubhub-5501909237,stubhub,T,320,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5501909237,2,1662905529710
seatgeek-qVjH7od6AEG,seatgeek,N,113,Section 113 Row N,Section 113 Row N,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=qVjH7od6AEG,4,1662908585357
stubhub-5502924547,stubhub,S,324,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5502924547,3,1662915108819
vividseats-VB5772470466,vividseats,G,19,Courtside 19,,https://www.vividseats.com//production/3736730?showDetails=VB5772470466&qty=1,2,1662905529710
vividseats-VB5773732795,vividseats,M,130,Loge 130,,https://www.vividseats.com//production/3736730?showDetails=VB5773732795&qty=1,1,1662895455075
vividseats-VB5773993937,vividseats,F,134,Loge 134,,https://www.vividseats.com//production/3736730?showDetails=VB5773993937&qty=1,1,1662904301446
stubhub-5502660456,stubhub,C,110,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5502660456,1,1662908585357
stubhub-5410110913,stubhub,G,135,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5410110913,4,1662910313356
vividseats-VB5772000655,vividseats,L,337,Promenade 337,,https://www.vividseats.com//production/3736730?showDetails=VB5772000655&qty=1,1,1662861991314
seatgeek-rVOH8VVNwOR,seatgeek,K,119,Section 119 Row K,Section 119 Row K,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=rVOH8VVNwOR,10,1662904301446
stubhub-5490385367,stubhub,R,306,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5490385367,1,1662861991314
stubhub-5492715280,stubhub,E,51,Courtside,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5492715280,2,1662905529710
seatgeek-jDvsEold0A4,seatgeek,A,332,Section 332 Row A,Section 332 Row A,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=jDvsEold0A4,17,1662916406473
vividseats-VB5773972803,vividseats,F,124,Loge 124,,https://www.vividseats.com//production/3736730?showDetails=VB5773972803&qty=1,1,1662909017574
vividseats-VB5771995629,vividseats,W,318,Promenade 318,,https://www.vividseats.com//production/3736730?showDetails=VB5771995629&qty=1,1,1662861991314
vividseats-VB5773090691,vividseats,T,313,Promenade 313,,https://www.vividseats.com//production/3736730?showDetails=VB5773090691&qty=1,1,1662863508793
vividseats-VB5773972799,vividseats,B,131,Loge 131,,https://www.vividseats.com//production/3736730?showDetails=VB5773972799&qty=1,1,1662905529710
vividseats-VB5774075988,vividseats,B,121,Loge 121,,https://www.vividseats.com//production/3736730?showDetails=VB5774075988&qty=1,1,1662905529710
stubhub-5493765567,stubhub,T,307,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5493765567,1,1662861991314
stubhub-5501926702,stubhub,U,314,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5501926702,1,1662863508793
seatgeek-DdwHzLqXGz6,seatgeek,C,326,Section 326 Row C,Section 326 Row C,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=DdwHzLqXGz6,3,1662861991314
seatgeek-LbviXwokmjJ,seatgeek,A,48,Section 48 Row A,Section 48 Row A,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=LbviXwokmjJ,28,1662921998582
vividseats-VB5756366197,vividseats,N,320,Promenade 320,,https://www.vividseats.com//production/3736730?showDetails=VB5756366197&qty=1,2,1662912041342
stubhub-5502806669,stubhub,F,107,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5502806669,1,1662908585357
vividseats-VB5771973587,vividseats,R,332,Promenade 332,,https://www.vividseats.com//production/3736730?showDetails=VB5771973587&qty=1,1,1662861991314
seatgeek-b4wURBdbo93,seatgeek,G,28,Section 28 Row G,Section 28 Row G,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=b4wURBdbo93,7,1662905529710
vividseats-VB5773093581,vividseats,F,119,Loge 119,,https://www.vividseats.com//production/3736730?showDetails=VB5773093581&qty=1,1,1662863508793
seatgeek-LbviXwLNgdb,seatgeek,L,324,Section 324 Row L,Section 324 Row L,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=LbviXwLNgdb,3,1662863508793
stubhub-5502679773,stubhub,K,124,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5502679773,1,1662902168881
stubhub-5503099329,stubhub,O,331,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5503099329,1,1662921037695
vividseats-VB5774896257,vividseats,T,306,Promenade 306,,https://www.vividseats.com//production/3736730?showDetails=VB5774896257&qty=1,1,1662921998582
vividseats-VB5774434905,vividseats,K,309,Promenade 309,,https://www.vividseats.com//production/3736730?showDetails=VB5774434905&qty=1,1,1662913812904
stubhub-5500845912,stubhub,K,129,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5500845912,1,1662908585357
vividseats-VB5769549593,vividseats,L,330,Promenade 330,,https://www.vividseats.com//production/3736730?showDetails=VB5769549593&qty=1,1,1662861206691
vividseats-VB5773092230,vividseats,H,308,Promenade 308,,https://www.vividseats.com//production/3736730?showDetails=VB5773092230&qty=1,1,1662863508793
vividseats-VB5774277473,vividseats,U,327,Promenade 327,,https://www.vividseats.com//production/3736730?showDetails=VB5774277473&qty=1,1,1662910313356
vividseats-VB5772957021,vividseats,E,132,Loge 132,,https://www.vividseats.com//production/3736730?showDetails=VB5772957021&qty=1,1,1662861991314
vividseats-VB5772432425,vividseats,B,102,Loge 102,,https://www.vividseats.com//production/3736730?showDetails=VB5772432425&qty=1,1,1662895455075
stubhub-5486043341,stubhub,F,339,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5486043341,1,1662861991314
vividseats-VB5773091031,vividseats,K,301,Promenade 301,,https://www.vividseats.com//production/3736730?showDetails=VB5773091031&qty=1,1,1662863508793
vividseats-VB5774025377,vividseats,T,306,Promenade 306,,https://www.vividseats.com//production/3736730?showDetails=VB5774025377&qty=1,1,1662905529710
stubhub-5501098495,stubhub,K,116,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5501098495,9,1662916838282
seatgeek-eeac5aV74EE,seatgeek,J,127,Section 127 Row J,Section 127 Row J,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=eeac5aV74EE,3,1662915108819
vividseats-VB5773092863,vividseats,Q,324,Promenade 324,,https://www.vividseats.com//production/3736730?showDetails=VB5773092863&qty=1,1,1662863508793
stubhub-5498175829,stubhub,U,320,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5498175829,1,1662911608655
vividseats-VB5773091871,vividseats,H,313,Promenade 313,,https://www.vividseats.com//production/3736730?showDetails=VB5773091871&qty=1,1,1662863508793
vividseats-VB5772026043,vividseats,V,336,Promenade 336,,https://www.vividseats.com//production/3736730?showDetails=VB5772026043&qty=1,1,1662861991314
vividseats-VB5773092532,vividseats,E,339,Promenade 339,,https://www.vividseats.com//production/3736730?showDetails=VB5773092532&qty=1,1,1662863508793
vividseats-VB5771915043,vividseats,T,307,Promenade 307,,https://www.vividseats.com//production/3736730?showDetails=VB5771915043&qty=1,1,1662861991314
seatgeek-jDvsEoz8zkq,seatgeek,O,311,Section 311 Row O,Section 311 Row O,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=jDvsEoz8zkq,3,1662861991314
stubhub-5500250036,stubhub,H,11,Courtside,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5500250036,1,1662895455075
stubhub-5502806689,stubhub,M,130,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5502806689,1,1662908585357
vividseats-VB5771941061,vividseats,X,314,Promenade 314,,https://www.vividseats.com//production/3736730?showDetails=VB5771941061&qty=1,1,1662861991314
vividseats-VB5773092985,vividseats,R,322,Promenade 322,,https://www.vividseats.com//production/3736730?showDetails=VB5773092985&qty=1,1,1662863508793
seatgeek-rVOH8mPO6xg,seatgeek,G,103,Section 103 Row G,Section 103 Row G,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=rVOH8mPO6xg,3,1662863508793
stubhub-5493156582,stubhub,S,318,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5493156582,1,1662861991314
vividseats-VB5772141766,vividseats,J,104,Loge 104,,https://www.vividseats.com//production/3736730?showDetails=VB5772141766&qty=1,1,1662861991314
stubhub-5502679763,stubhub,L,103,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5502679763,1,1662902168881
seatgeek-xb9ianmG2op,seatgeek,C,126,Section 126 Row C,Section 126 Row C,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=xb9ianmG2op,3,1662861991314
stubhub-5502930357,stubhub,,GROUNDS PASS - VIEWING PARTY,,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5502930357,3,1662921037695
vividseats-VB5771997985,vividseats,M,135,Loge 135,,https://www.vividseats.com//production/3736730?showDetails=VB5771997985&qty=1,1,1662861991314
seatgeek-2v0clPzON4Z,seatgeek,Q,320,Section 320 Row Q,Section 320 Row Q,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=2v0clPzON4Z,3,1662861991314
stubhub-5494603838,stubhub,R,325,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5494603838,1,1662861991314
stubhub-5501539406,stubhub,G,315,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5501539406,2,1662909449500
stubhub-5474433807,stubhub,E,303,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5474433807,1,1662861991314
vividseats-VB5773903154,vividseats,L,108,Loge 108,,https://www.vividseats.com//production/3736730?showDetails=VB5773903154&qty=1,4,1662920169999
vividseats-VB5771927945,vividseats,E,320,Promenade 320,,https://www.vividseats.com//production/3736730?showDetails=VB5771927945&qty=1,1,1662861991314
stubhub-5502046493,stubhub,Y,322,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5502046493,3,1662912041342
seatgeek-KezcrGw5Rob,seatgeek,Q,333,Section 333 Row Q,Section 333 Row Q,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=KezcrGw5Rob,10,1662921037695
seatgeek-O7AhkRwdwKN,seatgeek,G,313,Section 313 Row G,Section 313 Row G,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=O7AhkRwdwKN,3,1662861991314
vividseats-VB5772148634,vividseats,Q,328,Promenade 328,,https://www.vividseats.com//production/3736730?showDetails=VB5772148634&qty=1,1,1662861991314
seatgeek-8lKt3VANoR6,seatgeek,M,307,Section 307 Row M,Section 307 Row M,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=8lKt3VANoR6,16,1662915540540
seatgeek-O7AhkRgGbO3,seatgeek,Q,336,Section 336 Row Q,Section 336 Row Q,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=O7AhkRgGbO3,3,1662863508793
seatgeek-6mOhKZYqmmw,seatgeek,K,107,Section 107 Row K,Section 107 Row K,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=6mOhKZYqmmw,3,1662902168881
vividseats-VB5774733181,vividseats,K,326,Promenade 326,,https://www.vividseats.com//production/3736730?showDetails=VB5774733181&qty=1,1,1662919077109
stubhub-5501539465,stubhub,P,309,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5501539465,7,1662914677087
vividseats-VB5774257818,vividseats,J,124,Loge 124,,https://www.vividseats.com//production/3736730?showDetails=VB5774257818&qty=1,1,1662912041342
seatgeek-EroUbVXRje3,seatgeek,M,313,Section 313 Row M,Section 313 Row M,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=EroUbVXRje3,7,1662900440428
